id,version,description,title,timezone,details,duration,updated_at,points,steps,created_at,calories,distance_miles,duration_millis,account_id,workout_entry_id,occurred_at,google_place_id,photo_url,activity_count,apple_device_name,apple_source_name,apple_workout_uuid,activity_type,activity_metric_amount,activity_type_id
297542200,v2,,Salvador Corrida,,,77,2025-07-29T00:38:23.353273Z,1.9254166666666666,11368,2025-07-27T16:00:22.521233Z,823,"""6.215631959357353""",4621000,4626331,132827896,2025-07-27T14:12:22.000000Z,,https://cdn.gymrats.app/6b9dbbcd-70f0-44db-91eb-eba54a952fb6.jpg,1,,,,,,
297546261,v2,,Treino com a patroa,America/Sao_Paulo,,79,2025-07-27T16:05:53.024902Z,1.975,,2025-07-27T16:05:53.024902Z,,,4740000,370237,132829666,2025-07-27T16:04:11.019030Z,,https://cdn.gymrats.app/bcd34f2f-c324-4ca0-a593-559a423752b7.jpg,1,,,,,,
297639344,v2,,Caminhada - NDDI +,America/Bahia,,47,2025-07-27T19:48:12.175779Z,1.175,,2025-07-27T19:48:12.175779Z,,,2820000,4626632,132870439,2025-07-27T19:47:00.000000Z,,https://cdn.gymrats.app/1b269a83-19d8-4796-9bda-c8e901ba4542.jpg,1,,,,,,
297639407,v2,,Caminhada Dominical,America/Bahia,,80,2025-07-27T19:49:02.681906Z,2.0045833333333336,,2025-07-27T19:48:22.901244Z,346,"""2.7402""",4811000,512030,132870468,2025-07-27T12:37:11.000000Z,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/running.png?alt=media&token=a35a174b-d1ce-45fe-a759-c9c39d910762,1,,,,,,
297685131,v2,,#Domingoou 🚀,America/Bahia,,48,2025-07-27T21:38:50.618734Z,1.2,5282,2025-07-27T21:38:50.618734Z,,,2880000,4629843,132890660,2025-07-27T21:37:00.000000Z,,https://cdn.gymrats.app/96c1b4d9-0004-4b69-9a94-9d4aef8b5805.jpg,1,,,,,,
297692227,v2,,Quase que não foi mas foi 🧘‍♀️ ,America/Sao_Paulo,,41,2025-07-27T21:52:43.183480Z,1.0389329166666665,,2025-07-27T21:52:43.183480Z,115,,2493439,731782,132893781,2025-07-27T21:09:10.000000Z,,https://cdn.gymrats.app/4508cbbe-43ce-4ff5-a9b4-321499c8702c.jpg,1,,,,,,
297703619,v2,,Dia 11 ,America/Sao_Paulo,,40,2025-07-27T22:16:09.728827Z,1.0025,,2025-07-27T22:16:09.728827Z,395,"""9.32056788356001""",2406000,4630016,132898800,2025-07-27T22:13:18.582865Z,,https://cdn.gymrats.app/58eb5f60-4e18-4fc8-b519-6be63e68edc2.jpg,1,,,,,,
297711448,v2,,abs,America/Bahia,,60,2025-07-27T22:32:52.157888Z,1.5,,2025-07-27T22:32:52.157888Z,,,3600000,2435077,132902288,2025-07-27T13:00:00.000000Z,,https://cdn.gymrats.app/26684cc7-1d9d-42f6-801a-edb8952a109f.jpg,1,,,,,,
297729352,v2,,11/60,America/Bahia,,40,2025-07-27T23:14:45.243389Z,1.00125,,2025-07-27T23:14:45.243389Z,200,"""1.8641135767120018""",2403000,4626581,132910206,2025-07-27T23:14:00.000000Z,,https://cdn.gymrats.app/11333803-54e3-40b8-b91e-12e029bd4ec9.jpg,1,,,,,,
297734603,v2,,11/60 🧘🏽‍♀️,America/Sao_Paulo,,57,2025-07-27T23:27:42.250698Z,1.425,,2025-07-27T23:27:42.250698Z,,,3420000,4562980,132912509,2025-07-27T10:28:00.000000Z,,https://cdn.gymrats.app/bb19ee8e-42f7-41e1-a8d4-bf8502175925.jpg,1,,,,,,
297737198,v2,,27/07 ✅️,America/Sao_Paulo,,41,2025-07-27T23:33:56.810061Z,1.025,4641,2025-07-27T23:33:56.810061Z,349,"""2.342569394734749""",2460000,4640490,132913677,2025-07-27T22:12:00.000000Z,,https://cdn.gymrats.app/cf9144f1-e0cc-44a7-9e10-08066513d905.jpg,1,,,,,,
297745541,v2,,21 km paralela,America/Bahia,,120,2025-07-27T23:55:00.937020Z,3.0204166666666667,21182,2025-07-27T23:55:00.937020Z,1746,"""13.257652399430823""",7249000,193425,132917358,2025-07-27T09:06:00.000000Z,,https://cdn.gymrats.app/0e9a89b0-b7d1-4e77-b421-dd572ef7690f.jpg,1,,,,,,
297766095,v2,,Estamos de volta ,America/Bahia,,46,2025-07-28T00:50:49.408426Z,1.1541666666666666,,2025-07-28T00:50:49.408426Z,,,2770000,4613998,132926509,2025-07-28T00:50:00.000000Z,,https://cdn.gymrats.app/b5aa3e17-44c5-4b33-b10c-f2355f7cf0d5.jpg,1,,,,,,
297776540,v2,,45 do 2o tempo,America/Bahia,,40,2025-07-28T01:20:25.793244Z,1.0125,,2025-07-28T01:20:25.793244Z,,,2430000,4624187,132930984,2025-07-28T01:19:00.000000Z,,https://cdn.gymrats.app/6ba00f89-72b5-4558-aa5b-5072b6baa8ac.jpg,1,,,,,,
297823449,v2,Treino das 05!,Começando as atividades!,America/Bahia,"{""id"":364065,""updated_at"":""2025-07-28T09:08:25"",""created_at"":""2025-07-28T09:08:25"",""workout_id"":297823449,""location_latitude"":""-12.887399573834172"",""location_longitude"":""-38.30854183598318""}",43,2025-07-28T09:08:25.415845Z,1.098315,,2025-07-28T09:08:25.415845Z,383,"""0.7591""",2635956,4638912,132952005,2025-07-28T08:19:59.000000Z,,https://cdn.gymrats.app/8ba749b8-21c2-40d7-9504-9516ea4a1492.jpg,1,,,,,,
297827903,v2,Disciplina e foco… 🚀 ,Bom dia segunda,America/Bahia,,73,2025-07-28T09:20:44.000893Z,1.8404166666666666,,2025-07-28T09:20:44.000893Z,,,4417000,900220,132954005,2025-07-28T09:20:00.000000Z,,https://cdn.gymrats.app/444434a4-134d-4814-a1e0-339cdc3f012d.jpg,1,,,,,,
297840894,v2,,Vamooos! ,America/Bahia,,41,2025-07-28T09:49:11.538900Z,1.025,4923,2025-07-28T09:49:11.538900Z,,,2460000,4629843,132959781,2025-07-28T09:46:00.000000Z,,https://cdn.gymrats.app/efab243b-cc9b-4ee1-a6b6-bc192fccaa8f.jpg,1,,,,,,
297849663,v2,,12/60,America/Bahia,,42,2025-07-28T10:03:16.357496Z,1.0558333333333334,,2025-07-28T10:02:44.723584Z,300,,2534000,512030,132963673,2025-07-28T09:14:36.000000Z,,https://cdn.gymrats.app/f072104d-70dc-4ea4-a4f9-c88ebf5dcd5e.jpg,1,,,,,,
297851447,v2,,✅,America/Bahia,"{""id"":364738,""updated_at"":""2025-07-28T10:05:13"",""created_at"":""2025-07-28T10:05:13"",""workout_id"":297851447,""location_latitude"":""-12.971395603393177"",""location_longitude"":""-38.43928338963393""}",55,2025-07-28T10:05:13.212995Z,1.38375,,2025-07-28T10:05:13.212995Z,,,3321000,4441412,132964466,2025-07-28T09:06:00.000000Z,,https://cdn.gymrats.app/79902ff0-7438-44c7-8831-c7417b36b32f.jpg,1,,,,,,
297853504,v2,Foco total!,Dia 12,America/Bahia,,98,2025-07-28T10:07:58.140411Z,2.472015,,2025-07-28T10:07:58.140411Z,497,,5932836,4629792,132965370,2025-07-28T08:04:00.000000Z,,https://cdn.gymrats.app/a451c04b-6c4a-4959-b7f8-e1942d604775.jpg,2,,,,,,
297985599,v2,,Salvador Corrida,,,46,2025-07-28T13:32:59.251447Z,1.15,6938,2025-07-28T13:32:59.251447Z,450,"""3.725909438876959""",2760000,4626331,133023937,2025-07-28T12:31:26.000000Z,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/running.png?alt=media&token=a35a174b-d1ce-45fe-a759-c9c39d910762,1,,,,,,
298156659,v2,,🚶‍♀️,America/Bahia,,40,2025-07-28T18:13:58.496429Z,1.0054166666666666,,2025-07-28T18:13:58.496429Z,,,2413000,4624187,133099914,2025-07-28T18:13:00.000000Z,,https://cdn.gymrats.app/49629606-c9c6-47a8-9268-97f28c84ed0f.jpg,1,,,,,,
298352193,v2,,SEGUNDA!,America/Bahia,,41,2025-07-28T21:50:03.776590Z,1.0279166666666666,,2025-07-28T21:50:03.776590Z,,,2467000,698095,133186715,2025-07-28T21:49:00.000000Z,,https://cdn.gymrats.app/1d5ab529-b87b-4bd7-ba8b-1d42afc51cd5.jpg,1,,,,,,
298399414,v2,,12/60 ✅ #foco,America/Sao_Paulo,,67,2025-07-28T22:17:42.365491Z,1.675,,2025-07-28T22:17:42.365491Z,,,4020000,4562980,133207648,2025-07-28T22:16:16.443432Z,,https://cdn.gymrats.app/a09ec9a5-249f-4d09-ac60-bdde02121066.jpg,1,,,,,,
298467070,v2, #coletivo,Peito + tríceps 🙏🏼,America/Bahia,,43,2025-07-28T22:55:42.287007Z,3.0,,2025-07-28T22:54:36.388991Z,238,,2637000,1644752,133237516,2025-07-28T21:29:21.000000Z,,https://cdn.gymrats.app/59f4c30c-0397-4830-9747-2de91459dfa2.jpg,1,,,,,,
298467073,v2,,+3km 🏃🏻‍♀️,America/Bahia,,30,2025-07-28T22:57:54.641055Z,0.7538666666666667,,2025-07-28T22:54:36.415051Z,260,"""1.8735""",1809280,1644752,133237517,2025-07-28T22:14:01.000000Z,,https://cdn.gymrats.app/adf7b390-77be-464c-b1a9-245c4fc964a7.jpg,1,,,,,,
298494938,v2,,"Treino da semana, musculação ",America/Bahia,,120,2025-07-28T23:08:06.027379Z,3.0,,2025-07-28T23:08:06.027379Z,,,7200000,4637293,133249747,2025-07-28T23:07:27.971493Z,,https://cdn.gymrats.app/c8023f71-c08c-439d-86ed-b1d4b4ea16e9.jpg,1,,,,,,
298502503,v2,,✅️,America/Sao_Paulo,,57,2025-07-28T23:11:45.982570Z,1.425,,2025-07-28T23:11:45.982570Z,,,3420000,370237,133253090,2025-07-28T23:11:12.653033Z,,https://cdn.gymrats.app/613f43bd-a421-4206-b712-8bbb34634887.jpg,1,,,,,,
298506724,v2,,Spinning ,America/Sao_Paulo,,60,2025-07-28T23:13:53.078994Z,1.5,,2025-07-28T23:13:53.078994Z,,,3600000,3432244,133254978,2025-07-28T22:00:00.000000Z,,https://cdn.gymrats.app/763d0b00-8c87-4390-b219-be48cf6eab61.jpg,1,,,,,,
298518191,v2,,Dia 09,America/Bahia,,55,2025-07-28T23:24:47.836233Z,1.3968075,,2025-07-28T23:19:43.540820Z,699,"""4.9911""",3352338,1641124,133259985,2025-07-28T21:49:15.000000Z,,https://cdn.gymrats.app/13b1aab0-9b24-4bf8-b9a3-9bbbb57bfc49.jpg,1,,,,,,
298525136,v2,,🎾🎾,America/Bahia,,62,2025-07-28T23:23:05.521891Z,1.55,,2025-07-28T23:23:05.521891Z,,,3720000,220368,133263054,2025-07-28T22:01:00.000000Z,,https://cdn.gymrats.app/c0bb9720-e09c-4664-9bb5-515ca6338143.jpg,1,,,,,,
298532465,v2,,Segundou ,America/Bahia,,62,2025-07-28T23:27:27.257812Z,1.5745787500000001,,2025-07-28T23:26:49.773278Z,583,,3778989,288715,133266305,2025-07-28T22:23:05.000000Z,,https://cdn.gymrats.app/93c7bcca-3f7c-4f3c-b61e-71d4c94c1d0d.jpg,1,,,,,,
298549971,v2,#coletivo,NDDI - Atividade em Grupo,America/Bahia,,69,2025-07-28T23:35:46.848873Z,3.0,,2025-07-28T23:35:46.848873Z,,,4140000,4626632,133274025,2025-07-28T21:36:00.000000Z,,https://cdn.gymrats.app/e0f52264-9d3c-4576-9b67-62d033e1d102.jpg,1,,,,,,
298551082,v2,#coletivo,12/60,America/Bahia,,60,2025-07-28T23:36:21.499484Z,3.0,,2025-07-28T23:36:21.499484Z,,,3600000,4626581,133274516,2025-07-28T23:26:00.000000Z,,https://cdn.gymrats.app/48c6a9b6-fe16-4596-b2d2-8847bb9f2560.jpg,1,,,,,,
298592409,v2,#coletivo,😶‍🌫️😶‍🌫️,America/Bahia,,69,2025-07-28T23:58:50.938465Z,3.0,,2025-07-28T23:58:50.938465Z,,,4140000,2435077,133292689,2025-07-28T21:30:00.000000Z,,https://cdn.gymrats.app/688598ed-f7c4-4766-ae37-17e519e86e4e.jpg,1,,,,,,
298606754,v2,,#PrimeiroPonto #Estudos,America/Bahia,"{""id"":379993,""updated_at"":""2025-07-29T00:06:13"",""created_at"":""2025-07-29T00:06:13"",""workout_id"":298606754,""location_latitude"":""-13.0055078"",""location_longitude"":""-38.4836426""}",60,2025-07-29T00:08:16.905195Z,1.5,,2025-07-29T00:06:13.832641Z,,,3600000,4634824,133298985,2025-07-29T00:03:43.147914Z,,https://cdn.gymrats.app/d9f5c520-428c-4edc-a102-57609ece7340.jpg,1,,,,,,
298608647,v2,,28/07 ✅️,America/Sao_Paulo,,43,2025-07-29T00:07:13.281713Z,1.075,,2025-07-29T00:07:13.281713Z,248,,2580000,4640490,133299814,2025-07-28T23:19:00.000000Z,,https://cdn.gymrats.app/ef186b75-c8a3-4fc6-893d-ddcdfe40e87b.jpg,1,,,,,,
298702289,v2,,Cross Training,America/Bahia,,45,2025-07-29T01:05:05.860305Z,1.13839,,2025-07-29T01:05:05.860305Z,268,"""0.743""",2732136,1177597,133341083,2025-07-28T22:38:35.000000Z,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,,,,,
298705568,v2,,Going The Distance - Rocky Style ,America/Bahia,,42,2025-07-29T01:07:36.136370Z,1.05,,2025-07-29T01:07:36.136370Z,,"""2.485484768949336""",2520000,4699665,133342544,2025-07-29T01:05:56.740323Z,,https://cdn.gymrats.app/d7b89003-b1da-47c8-a119-be1d9fab6938.jpg,1,,,,,,
298729921,v2,#coletivo,Feito,America/Bahia,,74,2025-07-29T01:27:55.449653Z,1.8633333333333333,1314,2025-07-29T01:27:55.449653Z,264,,4472000,193425,133353315,2025-07-28T21:47:01.000000Z,,https://cdn.gymrats.app/1676736c-1903-4583-9b4f-d434848a9c1d.jpg,1,,,,,,
298734976,v2,,+1,America/Sao_Paulo,,47,2025-07-29T01:32:56.906442Z,,,2025-07-29T01:32:47.909897Z,,,2820000,4626095,133355557,2025-07-29T01:32:00.000000Z,,https://cdn.gymrats.app/b0d5119b-05b4-4151-842f-64e41286798f.jpg,0,,,,,,
298766783,v2,,Dia 12,America/Sao_Paulo,,40,2025-07-29T02:09:06.179206Z,1.0020833333333334,,2025-07-29T02:09:06.179206Z,310,"""9.32056788356001""",2405000,4630016,133369606,2025-07-29T02:08:27.583366Z,,https://cdn.gymrats.app/8b834804-2633-46e4-9bbd-432443594751.jpg,1,,,,,,
298819176,v2,,Treino,America/Bahia,,51,2025-07-29T08:51:53.634918Z,1.275,,2025-07-29T08:51:53.634918Z,,,3060000,4640152,133392836,2025-07-29T08:51:23.509203Z,,https://cdn.gymrats.app/d5a96167-7ca1-4fd4-87e1-721fa094da2e.jpg,1,,,,,,
298824474,v2,,Começando as atividades!,America/Bahia,"{""id"":384158,""updated_at"":""2025-07-29T09:06:03"",""created_at"":""2025-07-29T09:06:03"",""workout_id"":298824474,""location_latitude"":""-12.884117059924588"",""location_longitude"":""-38.31345596065674""}",52,2025-07-29T09:06:03.967559Z,1.3126529166666665,,2025-07-29T09:06:03.967559Z,459,"""0.9498""",3150367,4638912,133395206,2025-07-29T08:12:29.000000Z,,https://cdn.gymrats.app/86b6f05c-806c-4ac8-b671-1be38105fee0.jpg,1,,,,,,
298835759,v2,,Vamo que vamoooo… ,America/Bahia,,77,2025-07-29T09:30:19.311927Z,1.9300000000000002,,2025-07-29T09:30:19.311927Z,,,4632000,900220,133400248,2025-07-29T08:22:00.000000Z,,https://cdn.gymrats.app/14c63034-dd7f-46d0-9680-6d9f8b7088cb.jpg,1,,,,,,
298873284,v2,,Dia 10,America/Bahia,,52,2025-07-29T10:20:11.378889Z,1.3058333333333334,,2025-07-29T10:19:22.513012Z,,,3134000,1641124,133416873,2025-07-29T08:55:13.000000Z,,https://cdn.gymrats.app/7a24fd78-b0db-4be7-b2d6-fe2565312eca.jpg,1,,,,,,
298877937,v2,Foco total!,Perdi as contas,America/Bahia,,40,2025-07-29T10:25:01.355656Z,1.00864,,2025-07-29T10:25:01.355656Z,362,,2420736,4629792,133418945,2025-07-29T08:53:36.000000Z,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,,,,,
298935719,v2,,13/60,America/Bahia,,44,2025-07-29T11:44:22.152610Z,1.1120833333333333,,2025-07-29T11:27:56.677697Z,268,,2669000,512030,133444410,2025-07-29T09:14:23.000000Z,,https://cdn.gymrats.app/0cde7e75-68a1-4b2e-87f7-7910548f0d22.jpg,1,,,,,,
